query-id	corpus-id	score
1f0789cd0033cfa9e1481733fad1e6ed	120e3266eaa300fe4b9b92f91355ded0	1
fe91952b2bc2a78cf76cce1152a276c4	7563621c90774f27d6c7c2106bb40679	1
2413c01b9e1b5f14124f6f6c6ac9aa7a	e236369cc969119e806dfab99d13c526	1
071732e63f64b418983a7723089884cf	bfd6d3e0467cb84085f41dc0393d0247	1
7e5d06c0069f19c4056cc93191d236ec	28200e0f6a91a803c1cb8539dbd60b70	1
a00e2cdf341ab02c32c2f89bdbd66cc0	fa3f92ae7c721a3aa7328374c8841d4a	1
30493789f3b1e357b45b3590ce17b719	befb2dba65ad0ae1aac7a6d05ed878a0	1
e917c936bb14e0bd692a6fe085e28e3f	11c6be61073a1411cf0d16e97a9914e6	1
a53f1e6fca0b0ee2d754a099a077acff	64aa31bf2270077f5d79f31a3b5203d8	1
15ced03b2047ee8901dc0192960348b6	098c3a4fe36f2bff63a54599d285a45d	1
3c960b91b96773aa7ac135ceb8a42b78	a74e18314a40d77db47579ded5a59842	1
6d34934765c3a16b86a9eb3c609f871a	3967491cd649319128a4fd146ebd934b	1
1705bc9357b13b939f22112cfd026a52	d4e3059814a784387755fc2d8fd2527b	1
50701cac54d79109ae545e792be0a21c	03c7ae1fa9bfb0a6648f0cd121497958	1
e09887e741af279e4d95f299a50464c1	e3ff11243dc2fcd8047c42835ae4caaa	1
bb0d0570171288b2fc55f0727c611df7	6d2f0bb51e18f893082a6947be45c1f3	1
a7d3ca80aae6ab24f359d7d6436ab5f0	ac8cde73ad4025b174124a88acd276bc	1
11b03b06a03408be226c12ca9e6401bf	c0e8cc53f7e42353bf1f88324b70b767	1
17e1b93aca4be90d4e755e4ce6a2bf3a	d358e347f941a6c355ad525f183c80fd	1
a78331d5a33b7f26db5c2bf3be32383f	3bce5c33702d817115340a99e37673b0	1
cca03e648a1e01aec8696102d0eb06fd	3269c302c693be7f658c2b75d67c48fe	1
c311e25299df3c83476a12d6e973d7a1	3d2fdb6384fa4764fa86c270db6f7279	1
b009037f15da18b9da034f9e71628e29	511683d8524ce879293a9a72519426a7	1
a5bd727e6ed863b9c65dab0b14597f46	1c879f5dac083e843a60be0a048be28c	1
51b5b4be70aa252b7da21f194228df48	5f8476f24fab085c351a189b83edb3f7	1
0a2c2d8fe434aee5bb2213eb3b955f7c	23c7c269a429be61fd1ddee4fd722168	1
0c49906ff3740a7ca7bb70a7b0e17b86	29afc141e102eb9d1c6ceffb7d9747c2	1
75925aabb18ac27fa23154b177700b56	a6db34bc40188c50be9a3748864c3ecc	1
a612b043c800f7970357398bea497f35	820215e7558f5d998393225970cca44e	1
dc0378bd4ef13393bf1a85ed8720fbbc	87c5e83f6ce66ef975eaf4d7be0eee91	1
15827fbdc58c17c9572e9e550f68e126	120e3266eaa300fe4b9b92f91355ded0	1
68e77068eb2058b51c4611b1883ed728	495ddea058dc26c46a7860fdf921d030	1
6918a1f29321cba5e4481418860f2c09	59250caaa7c7b0c812f554f27b2fd3b9	1
f50d478aecc8a6c8b321a9f588a90c02	29321ff354dd4884a24d0166dc020c13	1
41cc123f5038ad24fdeaf761c60dcd99	35484cdb8a74bc4cf101f8eadd64f63b	1
0b695ae476692e5affab8599922337a4	3e8ba933ebb2b8beb4caf6f588273817	1
82a00e6dc2cacf7a1781860c7475c8ad	883b43354c7188a90550495c4435d6eb	1
c3e6db1a156d8c198d1e55861bce6236	93711c671c66f6c2f67722939cab5947	1
65cabbd9bc199cac3b182570eb2197df	2bee33137be838a8cf3818c480cf6fab	1
7d6c4e7a2b923363e4622a5edfbe807e	1cf5cce6d81287373db0e5d25b8d6a57	1
ef97ccbddb7f54b9fee766964f210c87	448699cd8a1435aeb8817536e1829f5d	1
f8c96a4c7c2dd27f8bcf8c27e4feb232	41d3826e50013ce7aadb6b0b33166418	1
c7781a99563694b3650f12c42c24f062	614ee7289238275119d347c32c0346ec	1
574b3c60f647eef698afeb68bf5674ee	b426e8ae5e889b35d4c97c38e2b368fa	1
0c2cf8940958dd279a5d4bb97a37a45c	f15753eba8f50d71e390aa1e390b878f	1
782b39ca9dc0ceec94b82d7e9462ac86	9f1556b96064da6389c7d6f9501deda5	1
89f7a8097ccd235ef8a4fcf621982c86	2a7ed0061e97ddc0505dac06bc434e96	1
82dde07b67c7817c207c2c1fa497c17f	0cffc87d235f1e74cfc258263aeb2d9b	1
642f9b8990cc6bb2a609d021639c7e9a	4b82137b02965fab620584d88617f0ac	1
7e047443af870a6164107240d66bb042	075b21067a516b3f029ee94276a7b62e	1
d47b25a69199b5a7a9b324df741f7d2a	a7c52689c8db27b17b47fe756735a47f	1
3680d5f00953c5d94e17ecac5b442246	7267b9744af9bf141c40a2c52ef42690	1
d557c7f4961aeeb853a725006f2d744e	2da4c2013f276efd3afc76877a7a56a9	1
55319ac9f8c2b693a20b6468501a3875	b096c13f16774639f630695662544262	1
a8384c9f3347d13349ce5aa7ca43d17f	b99ea650c9b1f36a86ff2b42012300e8	1
969655f450f156a088e1f3b8bc22ad8d	5b3e553047a93b771d538e2a7c71587c	1
7b34f64492969697d16bc12448fd344e	c7c2e46b1f4d84fe1b0017a79f5c3a55	1
0e28c1a19014f5d5a752b90274bb27fb	9903353ea45473816ba5368683d283f1	1
eb0162cd72752005192e081b696f3620	42da59807d20eca00c16d663f0222051	1
de52e8f0e5a4441b4a106f3e23498f07	89f823d3308de0cc1158431585d1ccab	1
4b1687a24258d4bf58ed232c7ea68223	20ad922a276020f6937e4926a49e2e16	1
5a4a35727f2bee60bda3eff7ad4e1b9e	bd1c79120419a4daae8cebadb6a75653	1
c89e546abe9a87bdb7a682181b373c80	763c2659886b68e6821b7230c95a7860	1
8279bdb697befc753eb551356f2bf77e	0e3ed287b2c131ed8dd70cca3f48d60a	1
35a4d56e36ec02a58584f665a4a0bb35	f2192ca3c53070a127283e854621f917	1
7e356908bff861a8723228ca87b4dc3d	95879f6d9dfea6cf6f27531a6ebb5d4b	1
91957bbb526b1109ff6af6c52550ea94	91d528c6024fadf37685d467c1691061	1
b4d508204386497d0c395e0277083a51	f82a4d890f03e167290d605c0a715bb8	1
6a1e2224f5ddc43b2e5a9014d7ac05db	930a86314b6ef188d5a90b2b8fc06204	1
fc144fb8f43cc8a7a2b56fd4c7bbdf0b	fc62e3a150fea120992ab8ba7c92a8f4	1
92143809b5b40fda8dd2781633cd2073	1fc8a60e709a408872f6c64010cb6108	1
ac68184d288e5394c2494385f16cbe40	2e585bacb69c3f67e72cfc0fea6c9993	1
a11afd14e6952fd6b7156300c433ae5f	2b5bafc6ec19e4d22c613190b5f6b59c	1
c3245f73bfd85bd4c0e971520a523db9	ff7ba979d705c203cf10be79904cafa5	1
67d3c9465e685d4a54fcd6b601e2ca91	4f7dc6a323e0cacb644618676c0287b5	1
f0df0e7765c4194315febad137610563	cf0238a5330502fcf410a5bbaaca425f	1
54e59da25ce7b16f4cd100ff9f71f1c3	bf288199c0643445b0dbb1b8f4576edd	1
45bfc6e86d98140e8b9e37792531c8f2	a5ad83cc9c439eb71461863b719e4754	1
0af8bb015b3c6ee3c56aa136f1883fc2	4e9d8f08422adccb6e3dde262dfeef41	1
680c3454c23052efa376f4f767fc9da6	c9ee7e1ed64f45b3a61763cd1a4754a5	1
fce7cfc8edff54cf6574f45395f226d6	ddb24fb1bb9480a23d03641c18a5ed1b	1
5ac8b48366acbbeb88d8130f4f92f756	0d379139627d8de589df1075c68c8c5a	1
d82ec6d9d84e7b34dded3ac581bf7d4e	f780dc241ee8b8f0e35f062ed06dd7c4	1
c0e769f2b80d68960c5ab7fa05e8026e	4cc6d6800115f5000dc7260670db9652	1
968c1d78bcd15b36680fe19430ebc5b4	92f156f630695b0851c1a8dc9f94c7d4	1
f955aa32c2886b169655193586564fab	c103b2f787c2f9a8948330be5cc9e14a	1
75b971d0f1236c10809d18ed8ecd263a	dee40a03394646d73d67b7d140f4572b	1
8c10c9baa28e68989c88c90f7521e61a	70209c57c36834e9d41a8bb67cf1288d	1
291e60130f392e482b82b63a5fc04232	ed75c0a915ad8b72a390f1df6c795017	1
76661fe12fbce5909f7eb0aaafc6e278	b9924bef91fe8fbeeb768a5da8d14128	1
75ee460deceb0aa9bb24945dc7b187e2	65fc1b8ed381282691d4be7e68a16ecb	1
0d9894cd07b63f6b62f6c47a1256af88	09e91bc4f4f3c9cedb09c8c087f9d91b	1
770c21f7653b5ce0d6c5136b7cce8b4a	4b9238cda3982ee0a849c2d0b7f25127	1
81d40a05cbdca2071364645549ec67f7	24889a1ce9a6d9089ae354f5c8f185e2	1
5ff5472fdbb047009112020bbbba3ee8	1be8e234c2dcd38daece3ab848b969c5	1
d207dd6e5f252715d96203318946a7d7	b3cbb87d90a127f9ff25ab8b3e59b79c	1
d990e86d55ebad3e5b39d2308761b553	719c6c5cf57ab74fab3a9f180b81ee88	1
2ca0f4c1220892d5e5f1ce45a435b493	29f2915ea047f340680cf7892928d42d	1
57ee649d0fceac12dcf3eac64bbe8bd2	288dee4401dc7e1eb9b6f402f0f50414	1
2978dd2e7fbe187593d6d797f50e1b19	0e8bafc93aeca6ba80a935ddf5b4e65a	1
ccc7805f791ab2c1f8005b0c7f438c28	4b8ea159baf5288d107d408d9af33e29	1
38c4948a13478acf61e957c927c7065e	856bd4deff51c26bf3d029a4b1f7296b	1
02ea33663210d34aad8149408ac53ea4	6c8a964e754f1c1de33ed6bc85d9d428	1
0eff45081c83aaa95cb30539ab93877c	1dee6b43ce84ed1ab0d1e4c7deebf90c	1
28d0d6b3c1c119cbfb736f8a9baaf4a3	92f6ad01e5a6b9458d742177a58eee42	1
a4645165c9157e15f3cbc773cdf8c98c	9f5fd5cd4d16d43a75bb5f6cc025c609	1
faa78949529c0e0d75c05600b2aab4c8	17a1064655c51b2a631a1f784ec88b41	1
a91bb75970607d09870062051ca11823	8212513259ac6e0110f3c2d01f1f227e	1
9d7310d07ce42d8090225680e8fd3b87	24e30e3906b71f24a53130ffbf2ade01	1
33a05cd478874a21c96d0f78ffaafcd1	9dc8a5325dea2b528ee1833b22c75ee3	1
f8f3e4681fc55214d1428711a79e8e33	fff77dfc40a7949efb9b9c32e7b20cfe	1
2e2b816f089cb70a236b401990845102	667f5368f2212f23282e48ce29302bfc	1
7fbf96d01c95337ce30e1189d5449d7f	43af700bbebe0a8faaa76c8cb1bdc731	1
5a80bb2a324d1187fdc87100fef86ea3	207fa81bf10027d74c690c9e614e4c78	1
8df50922980e62acf557fb690ce27e3c	1c2095d30a1775ada0d05fab533fd56a	1
dae4b0ba276e85b5be50e8b8546ff4d5	4e6ff27e9b452b9ef1f70d7f70fe8eec	1
43f2f19d61bc3b86b1934f0203fd2848	89631ad727ef32313cfa5b4efebcd47f	1
31ff1616cdb103434c0bd20747c8c4e0	4737d66b4a8865ec44a738284c3b0808	1
ec6618fb8bbdd4e4855b32787f31ebec	ba6e2e85bb60f292e3f1fe366e176918	1
4715089f61e09303946c44b968656187	5ac4aabed836f482f772a979ff1dd837	1
e354000f8534e167b994bf727a2c4b36	c5532fcda10ab195b3ef261b6166d015	1
41459debb55a8fddef5102985d4f5336	c5dec1dcc3f46e3680f23ab86dbf76b9	1
4971f69aab2fe8f082f87c2d0796b44c	e8470cb56a720978a0420617395cbd79	1
5c9dad3c9ceaf82096909d28ba2d1c4f	0a9556b0648b51e9eccb59e21c3eda7d	1
869263e263317c77aa0f42c58b59cedc	4802f14176fa29b34d4d623575b34a92	1
bec75edb068ef7af5dfd79f7a08ec222	1a735eb796dfe96127afb65db562e043	1
94e6e87ac02f5aa332f0cbe35d6bdcb5	61e5234ce522cab2efdc47ec896a1a72	1
d9cf2a9870cb029050664aa253c725f9	286c9fe4ea1928c1d591203b386b3eaa	1
c03d085698e7b743617acb35fda9571f	9505e92ae09afc0937925f02f3127c96	1
9a37493522c7e2fda6847e4ad5234bfe	0fdcbfbdbde818e6832a81b56a5605dd	1
6b5a58d1c608ce950974c6f1c5577224	69866097d153874d6acfa0de45f8ddb1	1
2c56d552db5ef29127ce340d4c628542	9ae2c5a399dc0cee54f313f301e1fe0c	1
30e93e8cb6250d5327de34d2931136e2	7b686951453938ca7426eb2baccc5c12	1
7f6e43fbf2f6bd588bb81d00f8493292	a15200ce6240bc220fe7b411c757a17c	1
014cb01231cbfa62275b7f74b83e335b	8a0958e5b31f150f29bb8384368ec8c4	1
ac7268074b5376dc10ab563e9c951260	3d4cc7fea56d6f5214d7548efebd0111	1
10ab82d83679aaab36c3ed7e728ee18b	c176689530cea2d08639774f22b8ef21	1
1d25bedf6153730cee120e22fc21df1c	58f53a125a33417128c39d4c50ac5c40	1
c4d94266adee216c1340db0d5a797a98	57c768adde284abb8724967cf8414db0	1
df9cc6a8051f57e93759cf28c0dbed8e	07f00f8fd83628db3c578670dffa2f09	1
3526e5ca743dbeaeb0fc15a03ef907ee	b1991d73cb65f13cda6af762cdeaae9a	1
bbf089c9e4e726f564e75c0a1f54dde5	76a588be3e3a7ad7af609dedd6b0f807	1
1cfde0d8bfa133783f0b3fb8ae73bb9d	7a70f97a7b1ccac2d2fb03b214dc7e5b	1
8ede3f320d3e086149a85b98d11a5fee	68c8f7d7a3642d20427dc53dce5fd5b5	1
1b4b7f48478a4ff1a683dc79faf620e9	652bb9391a88f98c7a7a0fee59bc1e81	1
8730170e245a3522a3257e262f269df1	ec927f850dd5356fb819401e5d7d8d14	1
68f6795d2dbf2b735eddb1e88ee0649c	4ac545503686f55d05661322de56a36a	1
ebd9a461afe76940096adb9c7047dfa5	aac388188a787d179a89e145da2d7564	1
5bc628ea5f8134e9331371b5ea2f302d	e34d3c63181fcc269656344b126bf927	1
c718ae9c803f0624c1576f395b968b22	2129cdb9cd2a4dabe7f57cc6606da049	1
d6d188033219bc5113ee751796b4141d	11b300b10703a44fd5f94b162fa90a9a	1
f80900d0b03f2a923eac9e7f9c5a854d	554f40d3f391207710d14f92c778e30a	1
0f179822b211b5def0fbbe4420270be8	923f736cbccd4cf17df27845606bd1f0	1
d39699a72bdaaec3694058eb06a3b063	638094df7c20a14eeea905dbfcfa05f5	1
83143cb517ff6e1f00e359c6aa6a73e1	1b72569292ae0a42e7fe71adbe00fba5	1
292e7e2852fc3c85a63b4e06d129fa64	f6cc69a538c51842ef2a379d1e039061	1
410bc402462df435a22beaed1b3e925f	42cdb82bb30fae08f0e95bb55c129e95	1
d2f4857c0af0825df41d94545763df87	dd937e9e6c9a7c069023e597ea2ab2d9	1
642487a0b0da86edf993310d9af4bbba	7ae0d5f4711dcef5fa636c8acc746a1d	1
d20d4425570bf01fd3169c1786b8320d	1c0a8a238034f2c66eae3b7906166cea	1
bb411433875f156cf7d919c10e2763e3	23c5c0b4b1f3c039202ff1de26d2cc05	1
da7b0f1bed0a453d6a7be3f501085530	a5bfd85f43b7fe44704cea49c3372ffd	1
a35a3c077117c5b4b932fd1cbf622123	dd83bc1d653c963073c6424dda3daf8c	1
d73f41beda07ecbfd56c7af787013e1b	b24add985229c541227f92ea2efa76bd	1
f216b3b17bc12b3bdac691bcf62f3ea3	639107097ff060b0bcca42c338fea716	1
d69c983f858d0b79d12bc944029321fc	231281fb7b9c85f467a8b677b9c19c44	1
d91b1b8bcdb16148ac3123a11fe79960	6636f15f7854729d8904d1d797f9e6b9	1
b43e60f4bb95c5db1cd18ffbae60fd37	56aacb494b127d2427396c53f3d8cb53	1
481bd0604aa70e28756e8b22ec3a9b64	8fbfe31423b921ffd2f14048d79888c4	1
6947dc6faf0be07358d6804bd8231d92	a70d77ae769517365bf26ac80b78ce4a	1
208add4ffd81edc1e712ebd6e6378d70	610e733f1f972af7b22ab98d44f13ea1	1
f3f01177a62797e74958244e0100dc5b	5e04761759d5b77ddabe7f5fb243c52b	1
e2bd24fe3fb712c5836b718268778a99	d4f87192e83f4b6dd290fdd124440ff8	1
ba45d1b9b0b7e93e9f1542644b0bcdd0	d0897d50369ede31cdf145d9fd0744ee	1
27ebba9704716c6359d20075e2d4a7b5	70b8f56f607c121fd3411a4f6a9f5eb3	1
524b0a39f6ee45c54f1539690a88214f	b3317f28451d58a0318d999b29443381	1
a04367af317fad75fb9b1869d4ce3f14	190fcfadfcb30cba5ac116be539f3add	1
c90131681f9d8ebecc56dd4c878df937	608d06a4c740fdb4b9a2795a47166534	1
70ab8e6c9f4397b9d54e7278f11656c7	3fb06639b435cbbeae58619d63d16916	1
71b7fc3adef7fa13274328c8b549312b	aee104e22383e7084b152fb156fd3f29	1
6cb14ffdf5433e9df6c1280c10d8c5c2	d09155e71019a660ed461658af4f6f3d	1
c37775bbbb527c022ad0ed07df8cae3a	973df412089a49c834577ff1eae8d7ea	1
a645cc61280d085fae91d6881f1eedd4	43d1989a1f1c6a62f659536eadebd4da	1
